stamp,lambda,raw_huber_knee,huber_inlier_fraction,H_photo_fro,H_geo_fro,R_H,b_photo_norm,b_geo_norm,photo_cost,geo_cost,pred_t_m,pred_r_deg
1705888386038404643,0.003,33.3333,0.48017,5748.95,2049.07,2.80563,9.25018,1.24496,6.31747,0.118816,3.37922e-05,0.00503619
1705888386038404643,0.005,20,0.286119,12773.5,2049.07,6.23378,16.0885,1.24496,12.27,0.118816,5.21211e-05,0.00836795
1705888386038404643,0.01,10,0.155807,35375.8,2049.07,17.2643,27.1608,1.24496,27.5348,0.118816,7.37583e-05,0.0119788
1705888386038404643,0.02,5,0.0906516,94736.8,2049.07,46.234,52.1387,1.24496,58.3009,0.118816,9.67048e-05,0.016487
1705888386038404643,0.03,3.33333,0.0609065,169800,2049.07,82.8668,80.3691,1.24496,89.1248,0.118816,0.000108449,0.0184988
1705888386038404643,0.04,2.5,0.0524079,260223,2049.07,126.995,107.373,1.24496,119.965,0.118816,0.000110935,0.0185385
1705888386138239304,0.0005,200,0.99863,195.133,2227.67,0.0875949,1.37365,0.0366533,0.320328,0.0886872,5.11379e-05,0.00523013
1705888386138239304,0.001,100,0.916438,766.004,2227.67,0.343859,4.65704,0.0366533,1.24328,0.0886872,0.000178617,0.0171639
1705888386138239304,0.002,50,0.575342,2652.2,2227.67,1.19057,12.0956,0.0366533,4.0746,0.0886872,0.000435987,0.0419323
1705888386138239304,0.003,33.3333,0.421918,5066.71,2227.67,2.27444,19.0361,0.0366533,7.28886,0.0886872,0.000632199,0.0615037
1705888386138239304,0.005,20,0.272603,10820.9,2227.67,4.85749,34.0023,0.0366533,14.0077,0.0886872,0.000949653,0.0953391
1705888386138239304,0.01,10,0.124658,27897,2227.67,12.5229,68.6836,0.0366533,31.2039,0.0886872,0.00134155,0.14357
1705888386138239304,0.02,5,0.0575342,64656.2,2227.67,29.0241,133.218,0.0366533,65.8406,0.0886872,0.0015704,0.186391
1705888386138239304,0.03,3.33333,0.039726,102924,2227.67,46.2027,199.133,0.0366533,100.523,0.0886872,0.00167548,0.213781
1705888386138239304,0.04,2.5,0.0328767,142722,2227.67,64.0678,264.397,0.0366533,135.216,0.0886872,0.00173294,0.233272
1705888386238078368,0.0005,200,1,206.248,2404.91,0.0857611,0.780046,0.00095237,0.317503,0.138302,0.000170801,0.0145362
1705888386238078368,0.001,100,0.920103,804.697,2404.91,0.334606,2.66586,0.00095237,1.24519,0.138302,0.000604864,0.0447115
1705888386238078368,0.002,50,0.614691,2714.26,2404.91,1.12863,6.75538,0.00095237,4.0936,0.138302,0.00120408,0.0892529
1705888386238078368,0.003,33.3333,0.445876,5227.08,2404.91,2.1735,10.3542,0.00095237,7.34452,0.138302,0.00138902,0.114618
1705888386238078368,0.005,20,0.300258,11295.1,2404.91,4.69668,18.1473,0.00095237,14.1516,0.138302,0.00143368,0.129728
1705888386238078368,0.01,10,0.152062,30403.9,2404.91,12.6424,34.7043,0.00095237,31.5986,0.138302,0.00105562,0.112771
1705888386238078368,0.02,5,0.068299,74015,2404.91,30.7767,77.4161,0.00095237,66.8037,0.138302,0.00111878,0.117659
1705888386238078368,0.03,3.33333,0.0451031,118560,2404.91,49.2992,121.291,0.00095237,102.071,0.138302,0.00147777,0.127946
1705888386238078368,0.04,2.5,0.0335052,166498,2404.91,69.2327,165.742,0.00095237,137.354,0.138302,0.00193523,0.135644
1705888386338324011,0.0005,200,1,214.162,2749.89,0.0778804,1.11026,0.206156,0.342096,0.108012,4.85454e-06,0.000554849
1705888386338324011,0.001,100,0.915337,843.407,2749.89,0.306706,4.23994,0.206156,1.3278,0.108012,1.82573e-05,0.00211456
1705888386338324011,0.002,50,0.622086,2940.27,2749.89,1.06923,11.4629,0.206156,4.29747,0.108012,4.78577e-05,0.00564807
1705888386338324011,0.003,33.3333,0.451534,5580.5,2749.89,2.02935,18.2565,0.206156,7.71199,0.108012,7.32278e-05,0.00885655
1705888386338324011,0.005,20,0.29816,11824.1,2749.89,4.29983,30.5663,0.206156,14.8676,0.108012,0.000117146,0.014147
1705888386338324011,0.01,10,0.147239,31112.2,2749.89,11.314,63.1078,0.206156,33.1976,0.108012,0.000215005,0.0255695
1705888386338324011,0.02,5,0.0650307,75282.4,2749.89,27.3765,120.518,0.206156,70.1885,0.108012,0.000330461,0.0378728
1705888386338324011,0.03,3.33333,0.0453988,124461,2749.89,45.2602,177.052,0.206156,107.247,0.108012,0.000404936,0.0446162
1705888386338324011,0.04,2.5,0.0306748,177857,2749.89,64.6779,235.605,0.206156,144.324,0.108012,0.000460609,0.0492196
1705888386438154433,0.0005,200,0.998824,270.178,3100.19,0.087149,1.03797,0.547914,0.355369,0.237986,6.94669e-06,0.00100592
1705888386438154433,0.001,100,0.915294,1049.45,3100.19,0.338512,3.07322,0.547914,1.38352,0.237986,2.22152e-05,0.00293221
1705888386438154433,0.002,50,0.627059,3764.17,3100.19,1.21417,7.21968,0.547914,4.49256,0.237986,5.34768e-05,0.00672178
1705888386438154433,0.003,33.3333,0.448235,7461.28,3100.19,2.40672,12.4052,0.547914,8.05733,0.237986,9.12653e-05,0.0111356
1705888386438154433,0.005,20,0.283529,16857.3,3100.19,5.43749,20.7268,0.547914,15.5357,0.237986,0.000139177,0.0172736
1705888386438154433,0.01,10,0.149412,49126,3100.19,15.8461,41.7639,0.547914,34.6895,0.237986,0.000212001,0.0281486
1705888386438154433,0.02,5,0.0776471,130605,3100.19,42.1281,90.1568,0.547914,73.2997,0.237986,0.000307507,0.0448746
1705888386438154433,0.03,3.33333,0.0458824,210113,3100.19,67.7741,133.852,0.547914,111.988,0.237986,0.000363599,0.0568682
1705888386438154433,0.04,2.5,0.0352941,291498,3100.19,94.0258,180.912,0.547914,150.693,0.237986,0.00042501,0.0670362
1705888386537993303,0.0005,200,0.9956,267.682,3840.82,0.0696938,0.277667,0.459796,0.423725,0.441791,1.53879e-06,0.000507149
1705888386537993303,0.001,100,0.90429,1035.82,3840.82,0.269686,0.95429,0.459796,1.62517,0.441791,1.01566e-05,0.00158977
1705888386537993303,0.002,50,0.594059,3667.71,3840.82,0.954928,3.97456,0.459796,5.20775,0.441791,5.39147e-05,0.00609501
1705888386537993303,0.003,33.3333,0.425743,7177.75,3840.82,1.86881,7.2854,0.459796,9.28777,0.441791,9.68154e-05,0.0105116
1705888386537993303,0.005,20,0.259626,15470.7,3840.82,4.02796,14.3117,0.459796,17.8257,0.441791,0.000171602,0.0180553
1705888386537993303,0.01,10,0.123212,39717.8,3840.82,10.341,32.7162,0.459796,39.6386,0.441791,0.00031002,0.0319882
1705888386537993303,0.02,5,0.0550055,95049.7,3840.82,24.7472,59.3532,0.459796,83.5723,0.441791,0.00042858,0.0444929
1705888386537993303,0.03,3.33333,0.0374037,154692,3840.82,40.2757,85.4765,0.459796,127.568,0.441791,0.000520745,0.054208
1705888386537993303,0.04,2.5,0.0231023,214635,3840.82,55.8827,111.725,0.459796,171.58,0.441791,0.000591087,0.061147
1705888386638651453,0.0005,200,0.995,423.971,4483.28,0.0945672,0.710408,4.68846,0.441172,0.65813,9.74989e-07,0.000162201
1705888386638651453,0.001,100,0.912,1588.28,4483.28,0.354266,2.26989,4.68846,1.69209,0.65813,3.35865e-06,0.000511903
1705888386638651453,0.002,50,0.619,5204.05,4483.28,1.16077,5.99649,4.68846,5.457,0.65813,9.63499e-06,0.00132429
1705888386638651453,0.003,33.3333,0.429,9759.55,4483.28,2.17688,9.24486,4.68846,9.75872,0.65813,1.35218e-05,0.00206664
1705888386638651453,0.005,20,0.294,20826.2,4483.28,4.64529,17.7736,4.68846,18.7463,0.65813,2.72183e-05,0.00384187
1705888386638651453,0.01,10,0.148,55138.1,4483.28,12.2986,41.2254,4.68846,41.75,0.65813,6.16632e-05,0.00825361
1705888386638651453,0.02,5,0.078,140203,4483.28,31.2724,82.635,4.68846,88.1208,0.65813,0.000107465,0.0147433
1705888386638651453,0.03,3.33333,0.05,237653,4483.28,53.0087,122.672,4.68846,134.573,0.65813,0.000138336,0.0201664
1705888386638651453,0.04,2.5,0.039,346417,4483.28,77.2686,164.737,4.68846,181.046,0.65813,0.000166431,0.0248919
1705888386738486232,0.0005,200,0.996154,414.933,4984.85,0.0832387,0.845333,1.22565,0.462759,0.581813,8.78659e-06,0.000899422
1705888386738486232,0.001,100,0.914423,1582.46,4984.85,0.317454,2.19952,1.22565,1.78436,0.581813,2.43259e-05,0.00224565
1705888386738486232,0.002,50,0.592308,5376.76,4984.85,1.07862,5.23531,1.22565,5.79254,0.581813,5.50797e-05,0.00542237
1705888386738486232,0.003,33.3333,0.420192,10191.2,4984.85,2.04443,8.32193,1.22565,10.3716,0.581813,7.4105e-05,0.0089989
1705888386738486232,0.005,20,0.260577,21788.7,4984.85,4.37098,14.0492,1.22565,19.9335,0.581813,0.000110702,0.0150711
1705888386738486232,0.01,10,0.148077,56100,4984.85,11.2541,32.729,1.22565,44.3096,0.581813,0.00019453,0.0306011
1705888386738486232,0.02,5,0.0875,135966,4984.85,27.2759,68.5653,1.22565,93.3932,0.581813,0.000341527,0.0535621
1705888386738486232,0.03,3.33333,0.0557692,227792,4984.85,45.6969,107.898,1.22565,142.566,0.581813,0.000466338,0.0706189
1705888386738486232,0.04,2.5,0.0394231,326979,4984.85,65.5945,147.449,1.22565,191.764,0.581813,0.000558799,0.0825274
1705888386838333833,0.0005,200,0.99709,319.359,4288.18,0.0744742,0.726281,0.737361,0.386419,0.354967,2.93116e-06,0.00100798
1705888386838333833,0.001,100,0.936954,1248.89,4288.18,0.29124,2.29927,0.737361,1.49673,0.354967,1.73555e-05,0.00309013
1705888386838333833,0.002,50,0.655674,4483.87,4288.18,1.04564,7.66988,0.737361,4.94575,0.354967,7.35719e-05,0.00977444
1705888386838333833,0.003,33.3333,0.464597,8896.97,4288.18,2.07477,13.6551,0.737361,8.98517,0.354967,0.000126762,0.0170579
1705888386838333833,0.005,20,0.293889,19843.4,4288.18,4.62748,24.7706,0.737361,17.5122,0.354967,0.000225235,0.0296698
1705888386838333833,0.01,10,0.158099,52445.1,4288.18,12.2302,53.5889,0.737361,39.3871,0.354967,0.000426238,0.0586724
1705888386838333833,0.02,5,0.0785645,133944,4288.18,31.2357,114.386,0.737361,83.5218,0.354967,0.000700988,0.106126
1705888386838333833,0.03,3.33333,0.0591659,227793,4288.18,53.1211,173.622,0.737361,127.738,0.354967,0.000899883,0.138761
1705888386838333833,0.04,2.5,0.0436469,332091,4288.18,77.4435,229.47,0.737361,171.973,0.354967,0.00103242,0.16076
1705888386938162926,0.0005,200,0.998925,624.118,3216.99,0.194007,2.33845,0.098169,0.371808,0.19153,0.000272831,0.0183076
1705888386938162926,0.001,100,0.922581,2294.39,3216.99,0.713209,6.90368,0.098169,1.45364,0.19153,0.000701431,0.0487267
1705888386938162926,0.002,50,0.615054,8488.81,3216.99,2.63874,16.6376,0.098169,4.79113,0.19153,0.00123722,0.0825813
1705888386938162926,0.003,33.3333,0.466667,16113.9,3216.99,5.009,26.3583,0.098169,8.61349,0.19153,0.00156489,0.100273
1705888386938162926,0.005,20,0.296774,29907.7,3216.99,9.2968,40.9984,0.098169,16.6532,0.19153,0.00198536,0.116086
1705888386938162926,0.01,10,0.152688,69878,3216.99,21.7215,74.8139,0.098169,37.2722,0.19153,0.00265582,0.130275
1705888386938162926,0.02,5,0.0731183,164861,3216.99,51.2468,149.012,0.098169,78.8517,0.19153,0.00349282,0.130948
1705888386938162926,0.03,3.33333,0.0516129,278610,3216.99,86.6059,224.904,0.098169,120.505,0.19153,0.00385694,0.117445
1705888386938162926,0.04,2.5,0.0376344,402353,3216.99,125.071,300.731,0.098169,162.177,0.19153,0.00425289,0.101363
1705888387038003205,0.0005,200,1,204.33,2849.05,0.0717188,0.492356,0.597858,0.348083,0.180474,1.06196e-06,0.000110003
1705888387038003205,0.001,100,0.93887,813.407,2849.05,0.285501,1.94118,0.597858,1.3718,0.180474,4.1826e-06,0.000433087
1705888387038003205,0.002,50,0.588235,2813.11,2849.05,0.987386,6.08553,0.597858,4.6015,0.180474,1.29807e-05,0.00135324
1705888387038003205,0.003,33.3333,0.422145,5271.67,2849.05,1.85033,10.5331,0.597858,8.30707,0.180474,2.25624e-05,0.00232222
1705888387038003205,0.005,20,0.266436,10920,2849.05,3.83287,16.8857,0.597858,16.0564,0.180474,3.59389e-05,0.00367664
1705888387038003205,0.01,10,0.138408,27493.8,2849.05,9.65018,34.881,0.597858,35.8597,0.180474,7.17213e-05,0.0073837
1705888387038003205,0.02,5,0.0692042,68258.5,2849.05,23.9583,71.8586,0.597858,75.7546,0.180474,0.000137093,0.0143548
1705888387038003205,0.03,3.33333,0.0484429,116131,2849.05,40.7612,109.203,0.597858,115.709,0.180474,0.000193818,0.0205294
1705888387038003205,0.04,2.5,0.0392157,169653,2849.05,59.5473,145.666,0.597858,155.679,0.180474,0.000241601,0.0258052
1705888387138245880,0.0005,200,0.998818,158.283,2713.8,0.0583254,0.828678,1.09854,0.328585,0.1986,2.08422e-06,0.000217093
1705888387138245880,0.001,100,0.93026,622.263,2713.8,0.229296,3.03333,1.09854,1.28523,0.1986,7.49566e-06,0.000797339
1705888387138245880,0.002,50,0.635934,2128.82,2713.8,0.784441,8.69957,1.09854,4.24845,0.1986,2.12897e-05,0.00228034
1705888387138245880,0.003,33.3333,0.476359,4083.85,2713.8,1.50485,14.8,1.09854,7.6605,0.1986,3.59734e-05,0.00385936
1705888387138245880,0.005,20,0.29078,8899.77,2713.8,3.27945,28.3284,1.09854,14.8588,0.1986,6.76236e-05,0.00730011
1705888387138245880,0.01,10,0.15721,23591.8,2713.8,8.69327,56.2163,1.09854,33.3038,0.1986,0.000128448,0.0140183
1705888387138245880,0.02,5,0.0839243,60251.6,2713.8,22.2019,113.404,1.09854,70.477,0.1986,0.000235431,0.0261448
1705888387138245880,0.03,3.33333,0.0626478,103081,2713.8,37.9839,170.422,1.09854,107.718,0.1986,0.000319905,0.0361976
1705888387138245880,0.04,2.5,0.0460993,147926,2713.8,54.5087,227.843,1.09854,144.98,0.1986,0.000391137,0.0451003
1705888387238093442,0.0005,200,1,6655.54,3069.77,2.16809,10.0642,0.59845,0.34601,0.20513,5.11104e-05,0.0080618
1705888387238093442,0.001,100,0.932071,14099.6,3069.77,4.59305,21.8562,0.59845,1.34722,0.20513,0.000100394,0.0158103
1705888387238093442,0.002,50,0.64922,29185.1,3069.77,9.50723,46.8087,0.59845,4.44964,0.20513,0.000185398,0.0283148
1705888387238093442,0.003,33.3333,0.464365,44888.8,3069.77,14.6228,72.7799,0.59845,8.04796,0.20513,0.000251903,0.0378401
1705888387238093442,0.005,20,0.291759,76688,3069.77,24.9816,124.678,0.59845,15.6394,0.20513,0.000350292,0.0510582
1705888387238093442,0.01,10,0.14588,158991,3069.77,51.7925,256.576,0.59845,35.1126,0.20513,0.000505063,0.0692223
1705888387238093442,0.02,5,0.0634744,328850,3069.77,107.125,514.217,0.59845,74.4032,0.20513,0.000662295,0.0836037
1705888387238093442,0.03,3.33333,0.045657,502332,3069.77,163.638,772.487,0.59845,113.76,0.20513,0.000755306,0.0909756
1705888387238093442,0.04,2.5,0.0400891,681444,3069.77,221.985,1031.42,0.59845,153.132,0.20513,0.000813907,0.0953632
1705888387337932159,0.0005,200,0.998959,278.351,3507.27,0.079364,0.779313,0.0699454,0.367031,0.310453,0.000115804,0.0116308
1705888387337932159,0.001,100,0.924037,1103.33,3507.27,0.314584,3.25747,0.0699454,1.43155,0.310453,0.000415226,0.0405744
1705888387337932159,0.002,50,0.652445,3690.84,3507.27,1.05234,10.6455,0.0699454,4.68781,0.310453,0.00100234,0.092287
1705888387337932159,0.003,33.3333,0.493236,7178.49,3507.27,2.04675,18.151,0.0699454,8.45238,0.310453,0.0013408,0.122778
1705888387337932159,0.005,20,0.311134,15496.7,3507.27,4.41846,29.845,0.0699454,16.4159,0.310453,0.0015462,0.155083
1705888387337932159,0.01,10,0.156087,38825.5,3507.27,11.07,56.659,0.0699454,36.8867,0.310453,0.0016545,0.199866
1705888387337932159,0.02,5,0.0832466,93792.9,3507.27,26.7424,115.429,0.0699454,78.1807,0.310453,0.00148053,0.234389
1705888387337932159,0.03,3.33333,0.0593132,153062,3507.27,43.6413,173.485,0.0699454,119.557,0.310453,0.0012613,0.259577
1705888387337932159,0.04,2.5,0.0426639,212875,3507.27,60.6952,230.033,0.0699454,160.957,0.310453,0.000976329,0.273556
1705888387438560255,0.0005,200,0.998092,464.908,4073.69,0.114125,0.622987,0.0846154,0.409042,0.367308,6.49825e-06,0.00051401
1705888387438560255,0.001,100,0.917939,1766.36,4073.69,0.433602,2.50505,0.0846154,1.58519,0.367308,2.64788e-05,0.00205388
1705888387438560255,0.002,50,0.656489,5757.2,4073.69,1.41326,8.72676,0.0846154,5.15147,0.367308,9.10327e-05,0.00703593
1705888387438560255,0.003,33.3333,0.484733,11289.6,4073.69,2.77134,16.1297,0.0846154,9.27223,0.367308,0.00016402,0.0126694
1705888387438560255,0.005,20,0.326336,25677,4073.69,6.30313,31.122,0.0846154,17.9764,0.367308,0.000300339,0.0231588
1705888387438560255,0.01,10,0.152672,73357.5,4073.69,18.0076,66.8577,0.0846154,40.3937,0.367308,0.000574123,0.0434106
1705888387438560255,0.02,5,0.0753817,160096,4073.69,39.3,135.122,0.0846154,85.6237,0.367308,0.000952618,0.0741015
1705888387438560255,0.03,3.33333,0.0572519,250498,4073.69,61.4917,200.279,0.0846154,130.936,0.367308,0.00123636,0.0980888
1705888387438560255,0.04,2.5,0.0410305,343917,4073.69,84.424,265.566,0.0846154,176.272,0.367308,0.00148252,0.118182
1705888387538391655,0.0005,200,1,389.407,4439.06,0.0877228,0.427715,0.700816,0.40889,0.413286,2.31099e-06,0.000243869
1705888387538391655,0.001,100,0.925234,1500.71,4439.06,0.338069,1.33141,0.700816,1.59248,0.413286,8.79303e-06,0.000695974
1705888387538391655,0.002,50,0.668224,5135,4439.06,1.15678,3.0179,0.700816,5.20677,0.413286,2.54022e-05,0.00132922
1705888387538391655,0.003,33.3333,0.476636,9908.64,4439.06,2.23215,5.01906,0.700816,9.40943,0.413286,4.23963e-05,0.00212066
1705888387538391655,0.005,20,0.302804,22111.7,4439.06,4.98117,9.2411,0.700816,18.2794,0.413286,7.12014e-05,0.00396479
1705888387538391655,0.01,10,0.164486,59636.1,4439.06,13.4344,16.5583,0.700816,41.0344,0.413286,0.000115178,0.00669586
1705888387538391655,0.02,5,0.0841121,149734,4439.06,33.731,37.4318,0.700816,86.9513,0.413286,0.000231116,0.0116026
1705888387538391655,0.03,3.33333,0.064486,253060,4439.06,57.0077,57.6535,0.700816,132.955,0.413286,0.000320372,0.0149066
1705888387538391655,0.04,2.5,0.0542056,367206,4439.06,82.7215,78.388,0.700816,178.981,0.413286,0.000392413,0.0176224
1705888387638244515,0.0005,200,0.998104,320.291,4193.05,0.0763863,1.45587,0.172317,0.368776,0.308494,9.48416e-06,0.00158869
1705888387638244515,0.001,100,0.934597,1236.01,4193.05,0.294775,4.91274,0.172317,1.43526,0.308494,3.34447e-05,0.00524855
1705888387638244515,0.002,50,0.688152,4417.41,4193.05,1.05351,13.4074,0.172317,4.75433,0.308494,9.11033e-05,0.0136053
1705888387638244515,0.003,33.3333,0.509005,8761.52,4193.05,2.08954,20.8803,0.172317,8.64525,0.308494,0.00013632,0.019849
1705888387638244515,0.005,20,0.324171,18958.1,4193.05,4.52131,31.9448,0.172317,16.9116,0.308494,0.000191534,0.0264268
1705888387638244515,0.01,10,0.170616,48261.4,4193.05,11.5099,62.3437,0.172317,38.203,0.308494,0.000293546,0.0387274
1705888387638244515,0.02,5,0.0834123,116558,4193.05,27.7979,126.95,0.172317,81.2204,0.308494,0.000417887,0.0519032
1705888387638244515,0.03,3.33333,0.0606635,188223,4193.05,44.8893,195.368,0.172317,124.332,0.308494,0.000502105,0.0593437
1705888387638244515,0.04,2.5,0.0511848,263775,4193.05,62.9078,266.93,0.172317,167.465,0.308494,0.00056218,0.0642492
1705888387738087345,0.0005,200,0.998117,395.003,4102.19,0.0962909,0.992521,0.0314867,0.394626,0.281551,8.36097e-05,0.00694882
1705888387738087345,0.001,100,0.935028,1427.88,4102.19,0.348078,3.48749,0.0314867,1.52712,0.281551,0.000294812,0.0243309
1705888387738087345,0.002,50,0.672316,4675.36,4102.19,1.13972,11.706,0.0314867,5.01112,0.281551,0.000781901,0.0664871
1705888387738087345,0.003,33.3333,0.483992,8777.32,4102.19,2.13967,18.64,0.0314867,9.06123,0.281551,0.00110352,0.0926195
1705888387738087345,0.005,20,0.326742,18731.3,4102.19,4.56617,30.3971,0.0314867,17.6013,0.281551,0.00150871,0.131748
1705888387738087345,0.01,10,0.186441,50374.7,4102.19,12.28,64.6046,0.0314867,39.5221,0.281551,0.00232904,0.20766
1705888387738087345,0.02,5,0.10452,123817,4102.19,30.1831,129.309,0.0314867,83.7944,0.281551,0.00337045,0.273506
1705888387738087345,0.03,3.33333,0.0715631,210346,4102.19,51.2766,191.429,0.0314867,128.183,0.281551,0.0039801,0.284918
1705888387738087345,0.04,2.5,0.0574388,307738,4102.19,75.018,255.281,0.0314867,172.6,0.281551,0.00444345,0.281714
1705888387837923855,0.0005,200,1,252.611,3791.35,0.0666282,0.440293,0.0371811,0.336028,0.273033,3.61747e-06,0.000452185
1705888387837923855,0.001,100,0.94511,997.089,3791.35,0.26299,1.6559,0.0371811,1.31294,0.273033,1.40741e-05,0.0016688
1705888387837923855,0.002,50,0.675649,3501.4,3791.35,0.923524,5.09371,0.0371811,4.39671,0.273033,4.19488e-05,0.00491866
1705888387837923855,0.003,33.3333,0.5,6714.1,3791.35,1.7709,8.78819,0.0371811,8.04426,0.273033,6.88477e-05,0.00814183
1705888387837923855,0.005,20,0.325349,14910.9,3791.35,3.93287,17.9419,0.0371811,15.7998,0.273033,0.000122996,0.0151589
1705888387837923855,0.01,10,0.164671,39021.2,3791.35,10.2922,41.0083,0.0371811,35.8078,0.273033,0.000228343,0.0274274
1705888387837923855,0.02,5,0.0768463,95257.9,3791.35,25.1251,86.8012,0.0371811,76.2269,0.273033,0.000350177,0.040914
1705888387837923855,0.03,3.33333,0.0578842,155641,3791.35,41.0517,134.64,0.0371811,116.719,0.273033,0.000433471,0.0502463
1705888387837923855,0.04,2.5,0.0479042,220630,3791.35,58.1931,184.27,0.0371811,157.229,0.273033,0.000493696,0.0571617
1705888387938561619,0.0005,200,0.998099,313.412,4092.35,0.0765849,0.515937,0.576579,0.363412,0.238724,4.11485e-06,0.000373254
1705888387938561619,0.001,100,0.942015,1209.73,4092.35,0.295608,1.78223,0.576579,1.41373,0.238724,1.44637e-05,0.00127912
1705888387938561619,0.002,50,0.676806,4243.34,4092.35,1.03689,4.9999,0.576579,4.72823,0.238724,3.27358e-05,0.00362761
1705888387938561619,0.003,33.3333,0.484791,8151.15,4092.35,1.9918,9.43554,0.576579,8.64767,0.238724,5.07733e-05,0.00677802
1705888387938561619,0.005,20,0.304183,17888.7,4092.35,4.37124,18.5151,0.576579,16.958,0.238724,8.44772e-05,0.0123098
1705888387938561619,0.01,10,0.1673,49369,4092.35,12.0637,39.8111,0.576579,38.3147,0.238724,0.000132709,0.0206081
1705888387938561619,0.02,5,0.0760456,125695,4092.35,30.7146,83.1259,0.576579,81.4501,0.238724,0.000200173,0.0278207
1705888387938561619,0.03,3.33333,0.0598859,206625,4092.35,50.4905,130.116,0.576579,124.674,0.238724,0.000267132,0.0322208
1705888387938561619,0.04,2.5,0.0446768,296412,4092.35,72.4307,179.339,0.576579,167.922,0.238724,0.000340042,0.0349212
1705888388038404641,0.0005,200,0.999062,312.911,4190.54,0.0746708,0.816506,0.517002,0.360985,0.432958,8.22791e-06,0.000967605
1705888388038404641,0.001,100,0.941839,1219.7,4190.54,0.29106,2.81306,0.517002,1.40333,0.432958,2.90499e-05,0.00329364
1705888388038404641,0.002,50,0.681051,4189.7,4190.54,0.9998,9.62892,0.517002,4.66217,0.432958,9.5008e-05,0.0109928
1705888388038404641,0.003,33.3333,0.514071,7988.94,4190.54,1.90642,16.0484,0.517002,8.48719,0.432958,0.000147519,0.0175296
1705888388038404641,0.005,20,0.359287,17106.9,4190.54,4.08227,26.2725,0.517002,16.5965,0.432958,0.000211814,0.0257849
1705888388038404641,0.01,10,0.177298,43689.8,4190.54,10.4258,52.1654,0.517002,37.549,0.432958,0.000314679,0.0394216
1705888388038404641,0.02,5,0.0956848,104906,4190.54,25.0341,112.561,0.517002,79.9256,0.432958,0.000460691,0.0583758
1705888388038404641,0.03,3.33333,0.0619137,170761,4190.54,40.7493,170.431,0.517002,122.417,0.432958,0.000544448,0.0679124
1705888388038404641,0.04,2.5,0.0469043,241350,4190.54,57.594,226.217,0.517002,164.936,0.432958,0.000599547,0.0739853
1705888388138228648,0.0005,200,0.999075,6113.01,4617.71,1.32382,1.12876,0.228093,0.351034,0.609293,4.59743e-05,0.0043785
1705888388138228648,0.001,100,0.943571,24389,4617.71,5.28162,4.29997,0.228093,1.3596,0.609293,0.000153552,0.0145479
1705888388138228648,0.002,50,0.701203,96928.4,4617.71,20.9906,12.5312,0.228093,4.54317,0.609293,0.000385918,0.037662
1705888388138228648,0.003,33.3333,0.528215,217037,4617.71,47.001,23.0385,0.228093,8.33046,0.609293,0.000608471,0.0607036
1705888388138228648,0.005,20,0.342276,599069,4617.71,129.733,47.7823,0.228093,16.4223,0.609293,0.000934465,0.0968995
1705888388138228648,0.01,10,0.160037,2.37841e+06,4617.71,515.063,127.278,0.228093,37.3518,0.609293,0.00149093,0.158319
1705888388138228648,0.02,5,0.080481,9.45706e+06,4617.71,2048,381.492,0.228093,79.6641,0.609293,0.00221257,0.225606
1705888388138228648,0.03,3.33333,0.0573543,1.52832e+07,4617.71,3309.69,602.074,0.228093,122.072,0.609293,0.00272092,0.261723
1705888388138228648,0.04,2.5,0.0416281,2.03938e+07,4617.71,4416.42,804.591,0.228093,164.506,0.609293,0.00310398,0.280054
1705888388238071058,0.0005,200,0.998282,404.448,5375,0.0752462,1.56767,0.216021,0.415678,1.24202,3.11107e-05,0.00321781
1705888388238071058,0.001,100,0.934708,1535.03,5375,0.285587,5.90134,0.216021,1.59444,1.24202,0.000116878,0.0118527
1705888388238071058,0.002,50,0.694158,5189.35,5375,0.965461,17.0789,0.216021,5.19627,1.24202,0.00031623,0.031774
1705888388238071058,0.003,33.3333,0.524914,10007,5375,1.86177,27.7133,0.216021,9.43004,1.24202,0.000471188,0.0468049
1705888388238071058,0.005,20,0.339347,21627,5375,4.02363,48.4113,0.216021,18.4373,1.24202,0.000712196,0.0666313
1705888388238071058,0.01,10,0.178694,58657.6,5375,10.913,100.055,0.216021,41.6681,1.24202,0.00112625,0.0913931
1705888388238071058,0.02,5,0.097079,143030,5375,26.6102,195.061,0.216021,88.6152,1.24202,0.00158057,0.118016
1705888388238071058,0.03,3.33333,0.064433,229273,5375,42.6554,296.704,0.216021,135.67,1.24202,0.00188248,0.135652
1705888388238071058,0.04,2.5,0.0541237,318457,5375,59.2479,394.961,0.216021,182.754,1.24202,0.00206592,0.1474
1705888388338317236,0.0005,200,0.99918,603.092,5798.65,0.104006,2.89073,0.558659,0.40836,1.18553,2.07879e-07,2.57073e-05
1705888388338317236,0.001,100,0.942576,2344.83,5798.65,0.404375,10.8571,0.558659,1.59226,1.18553,7.58254e-07,9.71162e-05
1705888388338317236,0.002,50,0.684167,7934.11,5798.65,1.36827,29.0753,0.558659,5.31363,1.18553,2.05323e-06,0.000259319
1705888388338317236,0.003,33.3333,0.512715,14894.6,5798.65,2.56863,45.888,0.558659,9.71143,1.18553,3.2811e-06,0.000407864
1705888388338317236,0.005,20,0.318294,31706.4,5798.65,5.46789,76.7721,0.558659,19.0774,1.18553,5.59407e-06,0.000678202
